Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
67	:	1684426659.906	     0.061	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/AR_PDX_141.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
68	:	1684426659.907	     0.075	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P352T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
77	:	1684426659.949	     0.036	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P280T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
66	:	1684426659.902	     0.095	0	89	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/DF_AR_1636T.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
84	:	1684426659.984	     0.026	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P560T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
85	:	1684426659.987	     0.026	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P603T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
71	:	1684426659.913	     0.104	0	97	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/NKI_27_AR_Tumor.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
78	:	1684426659.955	     0.069	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P324T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
75	:	1684426659.934	     0.095	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P266T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
80	:	1684426659.959	     0.088	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P536T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
79	:	1684426659.957	     0.092	0	85	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/AR_PDX_35.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
90	:	1684426660.026	     0.023	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P444T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
81	:	1684426659.961	     0.091	0	89	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/DF_AR_1592T.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
82	:	1684426659.964	     0.094	0	89	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/AR_PDX_86_2.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
76	:	1684426659.942	     0.123	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P255T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
92	:	1684426660.050	     0.025	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P452T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
86	:	1684426659.998	     0.077	0	111	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/NKI_25_AR_Healthy_rep1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
95	:	1684426660.055	     0.037	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P263T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
94	:	1684426660.053	     0.041	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P534T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
93	:	1684426660.051	     0.062	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P426T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
100	:	1684426660.094	     0.026	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P717T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
99	:	1684426660.078	     0.049	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P456T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
89	:	1684426660.019	     0.112	0	91	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/AR_PDX_170_3.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
88	:	1684426660.014	     0.127	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P343T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
97	:	1684426660.066	     0.076	0	85	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/AR_PDX_81.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
106	:	1684426660.142	     0.026	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P348T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
104	:	1684426660.130	     0.040	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P261T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
103	:	1684426660.122	     0.056	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P276T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
87	:	1684426660.012	     0.174	0	85	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/AR_PDX_92.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
102	:	1684426660.115	     0.071	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P249T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
105	:	1684426660.134	     0.065	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P507T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
83	:	1684426659.969	     0.236	0	89	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/DF_AR_1816T.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
110	:	1684426660.180	     0.033	0	101	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/NKI_19_AR_Healthy.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
101	:	1684426660.096	     0.121	0	85	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/AR_PDX_58.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
112	:	1684426660.189	     0.031	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P274T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
96	:	1684426660.060	     0.172	0	89	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/DF_AR_2815T.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
113	:	1684426660.202	     0.032	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P513T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
109	:	1684426660.173	     0.063	0	97	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/NKI_29_AR_Tumor.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
117	:	1684426660.222	     0.028	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P466T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
115	:	1684426660.216	     0.039	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P643T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
108	:	1684426660.171	     0.099	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P674T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
116	:	1684426660.219	     0.054	0	95	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/NKI_5_AR_Tumor.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
111	:	1684426660.187	     0.088	0	85	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/AR_PDX_70.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
114	:	1684426660.208	     0.072	0	97	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/NKI_13_AR_Tumor.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
120	:	1684426660.239	     0.042	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P298T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
107	:	1684426660.144	     0.151	0	91	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/AR_PDX_170_2.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
125	:	1684426660.278	     0.024	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P559T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
118	:	1684426660.233	     0.072	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P416T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
126	:	1684426660.281	     0.026	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P533T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
91	:	1684426660.031	     0.281	0	85	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/AR_PDX_77.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
121	:	1684426660.252	     0.060	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P527T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
127	:	1684426660.283	     0.035	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P811T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
129	:	1684426660.305	     0.023	0	101	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/NKI_23_AR_Healthy.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
98	:	1684426660.077	     0.253	0	91	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/AR_PDX_189_3.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
122	:	1684426660.258	     0.080	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P552T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
130	:	1684426660.306	     0.040	0	97	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/NKI_19_AR_Tumor.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
124	:	1684426660.276	     0.086	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P229T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
119	:	1684426660.237	     0.135	0	85	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/AR_PDX_78.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
131	:	1684426660.309	     0.065	0	87	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/P228T_AR_1.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
128	:	1684426660.298	     0.085	0	95	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/NKI_1_AR_Tumor.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
123	:	1684426660.272	     0.161	0	89	0	0	lift_hg19_hg38 /lus/grand/projects/TFXcan/imlab/data/baca_cwas/sorted_bed/DF_AR_2752T.sorted.bed /lus/grand/projects/TFXcan/imlab/users/temi/software/liftOver /lus/grand/projects/covid-ct/imlab/data/liftover_files/hg19ToHg38.over.chain.gz /lus/grand/projects/TFXcan/imlab/data/baca_cwas/liftover_hg38
